r_hist_0,r_hist_1,r_hist_2,r_hist_3,r_hist_4,r_hist_5,r_hist_6,r_hist_7,r_hist_8,r_hist_9,r_hist_10,r_hist_11,r_hist_12,r_hist_13,r_hist_14,r_hist_15,g_hist_0,g_hist_1,g_hist_2,g_hist_3,g_hist_4,g_hist_5,g_hist_6,g_hist_7,g_hist_8,g_hist_9,g_hist_10,g_hist_11,g_hist_12,g_hist_13,g_hist_14,g_hist_15,b_hist_0,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,image_path,label,split
1.0,6.0,22.0,56.0,114.0,129.0,242.0,780.0,1726.0,5249.0,19406.0,19064.0,1604.0,1.0,0.0,0.0,29.0,65.0,145.0,271.0,640.0,1098.0,2225.0,4830.0,10117.0,15904.0,11283.0,1628.0,165.0,0.0,0.0,0.0,54.0,112.0,223.0,387.0,638.0,891.0,1730.0,3076.0,5969.0,10211.0,13352.0,9191.0,2241.0,325.0,0.0,0.0,60.306849315068504,4.566459111664591,0.23360168985959823,0.03243004898025961,0.9408258218176776,0.0011369057805504827,8.459586926744234e-12,1.0213840392276688e-12,5.991463324426634e-13,4.30337436848364e-25,-9.946827611224335e-20,-1.8571027400397185e-25,ISIC_0029010_orig.jpg,bkl,0
0.0,1.0,339.0,1663.0,2234.0,2187.0,1497.0,944.0,891.0,1800.0,9223.0,25068.0,2553.0,0.0,0.0,0.0,64.0,3744.0,3253.0,1320.0,710.0,528.0,503.0,584.0,1310.0,5065.0,20148.0,10919.0,252.0,0.0,0.0,0.0,101.0,3812.0,4079.0,1008.0,533.0,396.0,387.0,464.0,629.0,1950.0,10964.0,20197.0,3879.0,1.0,0.0,0.0,21.360107928601078,2.7828559568285596,0.35078526006893274,0.046656857175596284,0.9956604981673355,0.0012628761861121955,6.048541750329054e-10,2.825792107661779e-13,1.426526596396263e-12,-8.504353282245355e-25,2.845733398355384e-17,-3.1156571174990154e-25,ISIC_0033047_orig.jpg,mel,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0,5551.0,40277.0,2327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1977.0,5608.0,8128.0,20966.0,11548.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,1320.0,3532.0,4517.0,7285.0,16121.0,15321.0,173.0,0.0,0.0,0.0,9.031091739310916,2.171440431714404,0.38545529548790475,0.05847195372715358,0.9772167493907685,0.0009905742026146747,1.0179237708778285e-10,2.964067550019442e-14,3.85135050763492e-14,-7.255165475539672e-28,3.846006632498762e-19,-1.0802313221708966e-27,ISIC_0032024_orig.jpg,bkl,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,235.0,3362.0,7660.0,12501.0,24359.0,173.0,0.0,0.0,0.0,0.0,0.0,18.0,218.0,1818.0,4112.0,5192.0,4256.0,8451.0,17832.0,6482.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,96.0,644.0,2295.0,4045.0,5192.0,7414.0,17919.0,10461.0,300.0,0.0,27.97312162723122,2.9935450394354506,0.3491337933090557,0.04389445299537142,0.9732072725326794,0.0009788256728617902,6.033617566777388e-11,1.381545760452513e-13,9.302189939632377e-15,3.298605169681912e-28,5.895612885582031e-21,-4.8950596034730854e-29,ISIC_0031827_orig.jpg,df,0
0.0,0.0,0.0,0.0,7.0,35.0,174.0,582.0,1612.0,10074.0,17658.0,14079.0,4175.0,4.0,0.0,0.0,0.0,0.0,2.0,63.0,477.0,2258.0,4286.0,5214.0,6636.0,11787.0,9468.0,7335.0,872.0,2.0,0.0,0.0,0.0,0.0,3.0,50.0,283.0,1485.0,3369.0,4424.0,5263.0,8518.0,12024.0,8891.0,3898.0,192.0,0.0,0.0,135.29842258198425,6.262432544624327,0.21746106095894838,0.02541867141201763,0.8869722675088881,0.0011294315753298911,1.808995748859273e-10,1.6398428621553357e-12,5.858584006396764e-13,3.8797650726825937e-25,7.291510328571853e-19,-4.233447155841691e-25,ISIC_0027488_orig.jpg,df,0
0.0,173.0,353.0,161.0,173.0,232.0,375.0,652.0,2741.0,11066.0,21965.0,10508.0,1.0,0.0,0.0,0.0,165.0,394.0,171.0,246.0,324.0,538.0,4220.0,10679.0,19377.0,12139.0,146.0,1.0,0.0,0.0,0.0,0.0,10.0,531.0,203.0,251.0,313.0,594.0,3142.0,5430.0,11139.0,16216.0,9611.0,959.0,1.0,0.0,0.0,0.0,9.208945620589457,2.2830427563304276,0.3548427158180369,0.045663284448214554,0.9895239976108087,0.0011258243489825031,3.1291026497936407e-10,6.629762677884049e-12,4.956413394123176e-13,8.977189482254294e-26,6.366397790209797e-19,-8.93967033094562e-25,ISIC_0029320_orig.jpg,bkl,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.0,161.0,318.0,746.0,1812.0,4725.0,25740.0,14840.0,0.0,3.0,211.0,440.0,815.0,1220.0,1564.0,1944.0,5378.0,34058.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,208.0,780.0,1389.0,1484.0,1585.0,2182.0,8850.0,26615.0,5302.0,3.0,0.0,0.0,0.0,0.0,12.335678704856788,2.2721253632212535,0.3939697046008047,0.07143661457825226,0.9829657619054474,0.0010046092598715477,1.4450040144113954e-10,1.0893351359624393e-13,1.0365774334951468e-12,1.5982082308239668e-25,-8.002070941606364e-18,3.0949459337437935e-25,ISIC_0026001_orig.jpg,nv,0
0.0,0.0,0.0,0.0,0.0,4.0,39.0,52.0,182.0,382.0,1148.0,3841.0,9002.0,30814.0,2936.0,0.0,0.0,9.0,72.0,228.0,772.0,2905.0,5728.0,8745.0,13480.0,10493.0,5569.0,399.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,134.0,473.0,1640.0,4225.0,5037.0,6985.0,11330.0,11112.0,6327.0,996.0,24.0,1.0,0.0,24.987027812370282,3.4570568700705695,0.2876108041770149,0.03474781309442315,0.9720438022546168,0.0010979055846669643,2.8189499627317454e-13,1.2143259161992141e-12,7.18744881267646e-14,-6.508645050741337e-27,3.0925571548788173e-20,-2.0211780533843618e-26,ISIC_0030242_orig.jpg,akiec,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,159.0,743.0,9190.0,37988.0,278.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,127.0,545.0,2407.0,3528.0,7584.0,27059.0,7108.0,0.0,0.0,0.0,6.0,17.0,28.0,60.0,61.0,99.0,221.0,733.0,1636.0,2287.0,3632.0,8078.0,25862.0,5679.0,1.0,7.73760896637609,1.9595682855956829,0.4040775426486256,0.06761639784362992,0.9810494612105455,0.0008239299702693676,1.189374424384614e-10,1.819703278167317e-14,1.2553513990933839e-14,2.0576667093096305e-29,-8.012783122958643e-20,-1.8861628827861956e-28,ISIC_0032384_orig.jpg,bcc,0
0.0,0.0,94.0,1010.0,2308.0,2224.0,1685.0,1290.0,1625.0,2671.0,3470.0,4193.0,9213.0,14670.0,3931.0,16.0,0.0,128.0,2266.0,3674.0,3242.0,3795.0,3903.0,4964.0,5288.0,5094.0,6426.0,8956.0,653.0,8.0,1.0,2.0,3.0,257.0,4361.0,4535.0,3996.0,3226.0,3077.0,3521.0,5070.0,6023.0,7812.0,5963.0,528.0,20.0,5.0,3.0,52.806537982565374,4.7800539643005395,0.23441667459774612,0.023658935127614474,0.987658279946244,0.0013118310633642967,8.493270196064091e-09,5.867889919511294e-12,6.659269201965449e-13,1.1471503900206728e-24,-5.541872256193074e-17,6.456769972897988e-25,ISIC_0025439_orig.jpg,mel,0
0.0,1.0,23.0,114.0,152.0,213.0,209.0,298.0,453.0,528.0,790.0,1332.0,22358.0,21929.0,0.0,0.0,16.0,388.0,504.0,430.0,309.0,249.0,273.0,396.0,454.0,519.0,1561.0,11380.0,30848.0,1073.0,0.0,0.0,5.0,687.0,899.0,292.0,237.0,222.0,369.0,287.0,308.0,524.0,1020.0,3446.0,26668.0,13436.0,0.0,0.0,11.21384391863844,2.1218140307181406,0.4074487166696847,0.07644047000857157,0.992989304995258,0.0008932929801386023,2.0949333984014896e-11,9.454835200808307e-15,1.5349031398430618e-13,5.622902394742792e-27,-4.1331943838250814e-20,1.6039932579647906e-27,ISIC_0030828_orig.jpg,mel,0
56.0,5102.0,9725.0,9421.0,4956.0,2920.0,2030.0,1580.0,1960.0,2576.0,1900.0,1148.0,1269.0,3313.0,444.0,0.0,1211.0,3170.0,7127.0,7114.0,8608.0,4960.0,3825.0,2733.0,2177.0,1725.0,1435.0,1634.0,2676.0,5.0,0.0,0.0,6.0,529.0,3148.0,2738.0,6060.0,6409.0,6427.0,6964.0,4486.0,3591.0,2197.0,1476.0,1802.0,2324.0,243.0,0.0,55.755064342050645,4.969468659194686,0.22967456676224762,0.020090831037314367,0.9895818514732683,0.002173447556733845,1.4581729632660228e-08,4.060625672434062e-10,2.0630373964552867e-10,5.2550152416714377e-20,2.1965369946893872e-14,-2.835367201064757e-20,ISIC_0025524_orig.jpg,mel,0
0.0,0.0,0.0,0.0,0.0,15.0,48.0,389.0,4628.0,14210.0,22487.0,6623.0,0.0,0.0,0.0,0.0,9.0,99.0,156.0,172.0,184.0,298.0,2626.0,9835.0,20342.0,14578.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,66.0,163.0,242.0,971.0,4738.0,11316.0,17902.0,12550.0,432.0,0.0,0.0,0.0,0.0,7.994354503943546,1.8766293067662931,0.4179612485794183,0.05368097663650481,0.9822544576041601,0.0011165936198316879,3.727767247298732e-10,4.2821100197170744e-13,3.188072251165461e-13,1.1763827766473004e-25,-6.127002686452688e-18,-6.0442204237474506e-27,ISIC_0029889_orig.jpg,vasc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,600.0,22893.0,24904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,435.0,2463.0,17571.0,27596.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,98.0,465.0,1097.0,2727.0,5596.0,23723.0,14456.0,213.0,4.0,0.0,0.0,0.0,13.347903694479038,2.6440431714404315,0.3288646511403262,0.06562819094108481,0.9045011042061614,0.0011994828516911674,1.8437184587819253e-10,2.5912253863635907e-13,1.506456798749419e-13,9.375945422053446e-27,6.495350557947566e-19,2.8248404151933105e-26,ISIC_0031277_orig.jpg,bkl,0
0.0,0.0,0.0,0.0,4.0,19.0,156.0,341.0,545.0,1079.0,1805.0,2136.0,14580.0,23493.0,4242.0,0.0,88.0,101.0,192.0,225.0,304.0,418.0,503.0,961.0,2108.0,5218.0,18555.0,14624.0,4899.0,204.0,0.0,0.0,0.0,17.0,50.0,51.0,84.0,138.0,264.0,680.0,2837.0,10435.0,17546.0,11288.0,4486.0,494.0,26.0,4.0,46.430884184308844,4.247156496471565,0.2536800132535925,0.037017052035035344,0.9541948667586531,0.0009610332211353702,2.777597368591038e-11,1.1463388766675836e-13,2.5210781717007935e-14,7.865910884343036e-28,8.420077886503311e-20,-1.103683433728005e-27,ISIC_0026092_orig.jpg,vasc,0
0.0,0.0,0.0,0.0,0.0,1.0,15.0,22.0,89.0,165.0,1975.0,14584.0,29390.0,2159.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,73.0,199.0,1581.0,10401.0,23246.0,12094.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,170.0,495.0,3028.0,10277.0,19136.0,12864.0,2293.0,93.0,0.0,0.0,0.0,8.977231216272314,1.8949979244499793,0.42924585374293656,0.05746674411324296,0.9679519899516443,0.000997193986761842,7.273751469277291e-12,1.9100470677858167e-13,3.0699687853102716e-13,-2.0356288719799144e-26,-7.30588348491641e-19,7.149872540268827e-26,ISIC_0028687_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,55.0,623.0,1075.0,1216.0,1607.0,2452.0,6485.0,28022.0,6864.0,1.0,1.0,999.0,1891.0,1846.0,2135.0,2705.0,2905.0,8251.0,22224.0,5426.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,2153.0,1949.0,2112.0,3106.0,3248.0,11030.0,18588.0,5285.0,72.0,0.0,0.0,0.0,0.0,16.524263179742636,2.687858032378581,0.32757100645767345,0.045577885187938934,0.9896874778214357,0.001224117844442121,3.6657500139624846e-10,6.940163727002486e-14,2.0083244645748434e-12,-4.39054827814596e-25,9.488861621629851e-18,-6.077874874077692e-25,ISIC_0026619_orig.jpg,nv,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,10427.0,6720.0,13784.0,14171.0,0.0,10.0,177.0,543.0,2289.0,6196.0,5172.0,4130.0,2462.0,1395.0,2124.0,5688.0,17658.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,5993.0,8790.0,5853.0,3323.0,14622.0,9572.0,12.0,0.0,9.589310917393108,2.054192611041926,0.4266975341776761,0.05173348084783579,0.9965807370651318,0.0010358783133384859,1.0121883057947125e-09,4.307977859382948e-13,1.927073924791261e-12,1.4482053582508261e-24,1.7701062215340143e-17,-9.928072284330617e-25,ISIC_0026349_orig.jpg,vasc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,99.0,522.0,1882.0,11027.0,24655.0,10057.0,139.0,0.0,0.0,7.0,158.0,523.0,1987.0,5405.0,10900.0,19234.0,9739.0,440.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,338.0,1871.0,5233.0,7079.0,11295.0,16892.0,5081.0,577.0,4.0,0.0,0.0,0.0,0.0,66.94437525944376,4.640265670402657,0.28125882058923674,0.03929017559832726,0.8765006697334244,0.0011128848441814708,1.843714266641994e-10,1.9116887753362775e-13,4.06028191366875e-13,-3.090250629182925e-26,-7.090656390327451e-20,1.0881808059902796e-25,ISIC_0028483_orig.jpg,nv,0
0.0,24.0,129.0,215.0,232.0,221.0,243.0,336.0,891.0,3159.0,36663.0,6287.0,0.0,0.0,0.0,0.0,147.0,414.0,332.0,242.0,280.0,468.0,1144.0,3932.0,28674.0,12708.0,59.0,0.0,0.0,0.0,0.0,0.0,299.0,680.0,308.0,245.0,356.0,709.0,1522.0,4926.0,16626.0,19413.0,3308.0,8.0,0.0,0.0,0.0,0.0,22.89391863843919,3.213304275633043,0.29410155925429504,0.05479897415137417,0.9689861621926787,0.0011647393173756053,2.8274504987686107e-11,1.2626556287657827e-16,4.608608452486172e-14,-1.0882374459866413e-28,-2.0625657016175363e-19,-2.2731174675201343e-29,ISIC_0028087_orig.jpg,mel,0
934.0,575.0,358.0,302.0,359.0,469.0,715.0,2137.0,5458.0,9283.0,11387.0,12816.0,3606.0,1.0,0.0,0.0,1288.0,615.0,364.0,735.0,1811.0,2708.0,4669.0,5816.0,8336.0,9710.0,8752.0,3555.0,40.0,1.0,0.0,0.0,1054.0,645.0,322.0,668.0,1492.0,2421.0,3530.0,4353.0,5029.0,7167.0,8957.0,8650.0,3808.0,303.0,1.0,0.0,15.102179327521796,2.9198215026982157,0.30189328865429804,0.02952773925944329,0.9948817304510779,0.001087787366618461,7.481710606751593e-10,1.8790539815731992e-12,1.4959677659824894e-12,-2.244381670463347e-24,4.033150673428045e-17,-1.1196214367946183e-24,ISIC_0032642_orig.jpg,df,0
1.0,14.0,9.0,5.0,10.0,4.0,11.0,5.0,98.0,1533.0,4317.0,10855.0,18524.0,12959.0,55.0,0.0,5.0,18.0,10.0,8.0,140.0,889.0,1716.0,3471.0,5139.0,10166.0,12021.0,13964.0,853.0,0.0,0.0,0.0,3.0,13.0,13.0,39.0,280.0,831.0,1916.0,3144.0,6134.0,11123.0,11381.0,12770.0,753.0,0.0,0.0,0.0,17.54991697799917,2.8083644665836447,0.3231344181997219,0.03828209524038513,0.9818660254280624,0.0009755246665137751,2.9813098652678374e-10,4.2913595246088404e-13,3.217136640406838e-13,6.564264322706617e-26,-5.177976275602684e-18,9.990042817190006e-26,ISIC_0025302_orig.jpg,df,0
6.0,12.0,7.0,7.0,5.0,10.0,27.0,100.0,692.0,3346.0,7168.0,11738.0,21081.0,4201.0,0.0,0.0,16.0,8.0,37.0,194.0,780.0,1727.0,2956.0,3815.0,7908.0,12786.0,16746.0,1427.0,0.0,0.0,0.0,0.0,12.0,39.0,258.0,1068.0,1472.0,2041.0,2624.0,4435.0,8996.0,12825.0,13676.0,954.0,0.0,0.0,0.0,0.0,30.280074719800748,2.9212536322125366,0.3388625882865643,0.04090403335192703,0.9723423429699652,0.0010458699996900972,5.077168317485083e-10,1.7789170229737736e-13,1.0149085422497918e-13,-1.348886569489756e-26,2.169170706692956e-18,-2.0044273525773255e-27,ISIC_0028065_orig.jpg,mel,0
0.0,21.0,20.0,25.0,33.0,76.0,174.0,255.0,394.0,666.0,964.0,1511.0,3007.0,9249.0,24153.0,7852.0,20.0,36.0,66.0,165.0,431.0,708.0,1078.0,1499.0,1977.0,3705.0,8620.0,18324.0,11198.0,569.0,4.0,0.0,12.0,36.0,76.0,213.0,468.0,732.0,1169.0,1908.0,3124.0,4747.0,8766.0,14479.0,10684.0,1952.0,32.0,2.0,31.995309256953096,3.958530510585305,0.2430838623639328,0.03475063964079924,0.9774074424443642,0.0008773241922389564,5.691684953265328e-11,1.9844679385031412e-13,2.0972278016038055e-14,-1.1664944836643563e-27,5.835250966776711e-20,-6.8544708761922745e-28,ISIC_0027008_orig.jpg,df,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,1366.0,3549.0,6040.0,19236.0,18077.0,37.0,0.0,0.0,1262.0,4481.0,3972.0,3412.0,5803.0,14823.0,14386.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1384.0,4843.0,5295.0,5637.0,15195.0,14358.0,1681.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.60763802407638,2.9796596097965957,0.2901711337073726,0.040198568340466236,0.9855965206750512,0.0014401260321717933,1.2645889884445246e-09,6.492544964126837e-13,3.1034201348921566e-12,3.949734275152555e-24,1.0184200564460147e-16,1.9508020460333716e-24,ISIC_0026779_orig.jpg,nv,0
0.0,0.0,0.0,0.0,13.0,87.0,224.0,417.0,1461.0,4223.0,5996.0,15325.0,17092.0,3562.0,0.0,0.0,0.0,0.0,92.0,263.0,1267.0,4928.0,5657.0,4612.0,20279.0,11276.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,224.0,515.0,3831.0,6310.0,3698.0,3200.0,13492.0,14011.0,3094.0,7.0,0.0,0.0,0.0,0.0,14.224595267745952,2.8007679535076795,0.30629504635839594,0.04085970492004851,0.9856829301653183,0.0012272918282035554,1.1356996940093998e-09,6.678164791922372e-13,3.942722737661244e-13,-2.0222513044445773e-25,1.1066146334018172e-17,5.94835746726243e-27,ISIC_0029048_orig.jpg,bkl,0
31.0,6.0,10.0,16.0,27.0,33.0,44.0,51.0,71.0,95.0,195.0,1352.0,19183.0,27236.0,50.0,0.0,33.0,14.0,28.0,39.0,52.0,68.0,230.0,1414.0,5957.0,7521.0,10707.0,17576.0,4761.0,0.0,0.0,0.0,28.0,8.0,22.0,27.0,39.0,86.0,250.0,1014.0,2553.0,4566.0,6609.0,9518.0,11744.0,10235.0,1701.0,0.0,47.43723536737236,3.513989207139893,0.303233994518597,0.04080191911972034,0.9308476657705268,0.000937705475368047,1.1830731616856334e-10,4.726679261171526e-14,2.4696623877128003e-13,4.880886997732313e-27,-1.2489242962178983e-18,-2.6232780040544694e-26,ISIC_0026473_orig.jpg,df,0
0.0,0.0,1.0,67.0,124.0,385.0,703.0,1288.0,4227.0,15322.0,25955.0,328.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,572.0,2045.0,3416.0,5522.0,14652.0,20260.0,1814.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,1989.0,3059.0,3741.0,10899.0,18908.0,9306.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48038605230386,1.8596305520963055,0.42725937847639095,0.05550298626968766,0.9884755617037175,0.001251031767614607,6.069036201900342e-10,3.511012451779307e-14,3.701815822118472e-13,3.3916311527703913e-26,-5.4057197988617914e-18,2.5114469950449702e-26,ISIC_0029197_orig.jpg,nv,0
0.0,0.0,0.0,0.0,2.0,26.0,85.0,176.0,230.0,426.0,1271.0,2720.0,5215.0,15482.0,18837.0,3930.0,195.0,222.0,249.0,467.0,761.0,1181.0,1490.0,1643.0,1457.0,1839.0,2819.0,7770.0,14538.0,10630.0,3132.0,7.0,654.0,451.0,617.0,773.0,1115.0,1089.0,1206.0,1213.0,1339.0,1500.0,2341.0,5343.0,11718.0,13710.0,4420.0,911.0,28.43503528435035,3.5759651307596507,0.28751457467670505,0.03404396839574362,0.9895839455477534,0.0009035254042662323,1.064161736370351e-09,4.2239864103151626e-14,3.957057297814155e-13,-6.3045114241406924e-27,-9.50206491439195e-18,-5.0768778870456774e-26,ISIC_0031146_orig.jpg,mel,0
0.0,0.0,0.0,18.0,103.0,389.0,1035.0,1501.0,2149.0,3807.0,4123.0,14280.0,18828.0,2167.0,0.0,0.0,0.0,0.0,373.0,1189.0,1759.0,2120.0,2588.0,2664.0,2502.0,5403.0,11929.0,12738.0,4693.0,442.0,0.0,0.0,0.0,0.0,291.0,1151.0,1578.0,2074.0,2629.0,2422.0,2582.0,3710.0,7163.0,12174.0,8414.0,3419.0,789.0,4.0,23.219115815691158,3.496741386467414,0.26767704150718263,0.030008735452589856,0.9906000039802522,0.0011077702501472424,1.5164722938940482e-09,2.639150967703372e-13,1.2916195146424216e-12,-7.503182064557455e-25,3.674938314387598e-19,7.551612350319033e-26,ISIC_0025752_orig.jpg,bcc,0
956.0,577.0,359.0,319.0,495.0,1041.0,1766.0,3575.0,5828.0,8789.0,17991.0,6502.0,202.0,0.0,0.0,0.0,1318.0,832.0,1442.0,2498.0,3359.0,3387.0,3281.0,4015.0,8109.0,14409.0,5354.0,395.0,1.0,0.0,0.0,0.0,995.0,722.0,964.0,2114.0,3133.0,3455.0,2652.0,2219.0,3789.0,7832.0,15092.0,5081.0,351.0,1.0,0.0,0.0,17.817372353673722,3.0301992528019928,0.3089352039845303,0.03446635641581024,0.9944246757619005,0.0012565413234968416,3.1813478175066805e-09,2.457957589268127e-12,1.0791811794630489e-12,1.717258291654092e-24,-9.163571875520902e-19,-3.7457360706174735e-25,ISIC_0032532_orig.jpg,mel,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,2684.0,44482.0,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,1668.0,4585.0,21796.0,16686.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,698.0,2365.0,5754.0,19838.0,13829.0,5746.0,157.0,0.0,0.0,5.159090909090909,1.536799501867995,0.48215304690042743,0.06994345045251149,0.9786886269717425,0.0009071421016252029,8.042217013175271e-11,1.8741506566132703e-13,1.0832326565206779e-13,1.4488579488423238e-26,7.385870118811688e-19,5.319436874737796e-27,ISIC_0031651_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,227.0,518.0,885.0,2844.0,19677.0,24238.0,0.0,0.0,154.0,644.0,739.0,642.0,628.0,1029.0,1470.0,6609.0,30809.0,5666.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,978.0,1427.0,1229.0,1600.0,8447.0,25943.0,8660.0,26.0,0.0,0.0,100.05641344956413,4.6386052303860525,0.3234799348147135,0.05767376148748821,0.8604359728220045,0.000907638943401598,2.749134844661216e-11,2.6381801688150694e-13,4.473994429167379e-13,9.097978496578897e-26,-1.7675296882070625e-18,-1.2388990947620365e-25,ISIC_0026467_orig.jpg,vasc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,101.0,1095.0,23926.0,23177.0,98.0,0.0,0.0,0.0,1.0,37.0,165.0,102.0,87.0,68.0,84.0,492.0,13128.0,28733.0,5458.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,155.0,90.0,96.0,101.0,470.0,8362.0,27747.0,11119.0,167.0,10.0,0.0,0.0,13.114176006641758,2.506662515566625,0.3475052850407952,0.05886786956173185,0.9445450089061175,0.0009604171440480867,1.6749309580028322e-10,1.4273928237931373e-13,1.212840617076487e-13,-1.4970853283886593e-26,7.047240358934e-19,-5.525397500538125e-27,ISIC_0029099_orig.jpg,vasc,0
0.0,8.0,7.0,3.0,5.0,2.0,5.0,8.0,6.0,188.0,2071.0,11179.0,30984.0,3934.0,0.0,0.0,1.0,9.0,6.0,5.0,5.0,6.0,107.0,368.0,1392.0,5759.0,16394.0,22831.0,1517.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,7.0,50.0,138.0,423.0,1369.0,4832.0,12852.0,20148.0,8476.0,89.0,0.0,0.0,15.714777916147778,2.255251141552512,0.39018889074455276,0.05615935937068758,0.9534690460717918,0.0009172672120672641,1.4051605253789962e-10,1.9905331128503065e-13,8.131243325381418e-15,3.2573970577799075e-28,5.38476926349059e-20,-3.012582831032219e-29,ISIC_0027788_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2147.0,24287.0,21927.0,29.0,0.0,0.0,0.0,3.0,102.0,552.0,752.0,465.0,571.0,1472.0,6167.0,23276.0,13919.0,1107.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,157.0,457.0,920.0,2379.0,10201.0,23902.0,9189.0,1153.0,32.0,1.0,12.80332088003321,2.5126193441261937,0.3541382835037368,0.05491679636176774,0.9745622164596208,0.0010291376731849323,2.097253900692285e-10,1.8554083651539906e-13,5.288711434861685e-14,-2.574882588622064e-28,-2.3030517442707576e-19,-5.2326222801471365e-27,ISIC_0026693_orig.jpg,vasc,0
0.0,0.0,114.0,91.0,86.0,117.0,157.0,204.0,308.0,933.0,4207.0,12020.0,17978.0,12063.0,122.0,0.0,0.0,123.0,96.0,116.0,163.0,206.0,342.0,1312.0,5754.0,14607.0,19998.0,5618.0,65.0,0.0,0.0,0.0,0.0,90.0,142.0,205.0,241.0,381.0,1332.0,3671.0,8424.0,15044.0,14268.0,4167.0,415.0,19.0,1.0,0.0,15.011104192611043,2.983582399335824,0.28185946092905284,0.0383556477388432,0.980706827231406,0.0009361249139494842,3.2541320785350027e-10,8.007397881228945e-13,4.899431293610157e-14,5.1726759377314384e-27,8.630567715984496e-19,8.210777146002982e-27,ISIC_0029847_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2921.0,8167.0,8679.0,18102.0,10484.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2848.0,5482.0,6222.0,5052.0,6534.0,14592.0,7532.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,584.0,3743.0,5303.0,5361.0,3999.0,2875.0,7688.0,12775.0,6048.0,21.0,0.0,0.0,31.048526359485262,3.743545039435451,0.2823082586902377,0.03507440961524772,0.9783036755758691,0.0011505618055114698,3.1934768373007134e-10,1.4549750059693767e-13,2.2257490702159522e-12,-4.775407140704582e-26,3.7366686241542397e-17,-1.2657069949909203e-24,ISIC_0033855_orig.jpg,bkl,0
