r_hist_0,r_hist_1,r_hist_2,r_hist_3,r_hist_4,r_hist_5,r_hist_6,r_hist_7,r_hist_8,r_hist_9,r_hist_10,r_hist_11,r_hist_12,r_hist_13,r_hist_14,r_hist_15,g_hist_0,g_hist_1,g_hist_2,g_hist_3,g_hist_4,g_hist_5,g_hist_6,g_hist_7,g_hist_8,g_hist_9,g_hist_10,g_hist_11,g_hist_12,g_hist_13,g_hist_14,g_hist_15,b_hist_0,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,image_path,label,split
0.0,0.0,27.0,259.0,451.0,369.0,525.0,583.0,556.0,592.0,823.0,1544.0,6942.0,35236.0,439.0,54.0,47.0,223.0,373.0,474.0,700.0,686.0,631.0,853.0,2770.0,7873.0,13219.0,17814.0,2574.0,121.0,29.0,13.0,157.0,280.0,232.0,359.0,662.0,782.0,834.0,1111.0,1796.0,5592.0,10948.0,12530.0,11182.0,1683.0,196.0,56.0,41.86841012868411,3.801369863013699,0.2862997574799436,0.04193134006815356,0.9763518114936774,0.0009944677771898643,4.2253474321383816e-11,9.326101167287233e-14,4.331000714303219e-13,-2.75817152275114e-26,-1.4617600429350452e-18,-8.255715445979217e-26,ISIC_0027090_orig.jpg,bcc,0
0.0,0.0,0.0,1.0,15.0,20.0,35.0,57.0,81.0,176.0,532.0,1802.0,8780.0,36682.0,219.0,0.0,0.0,9.0,47.0,81.0,144.0,335.0,774.0,1270.0,2022.0,5039.0,10306.0,25354.0,3019.0,0.0,0.0,0.0,0.0,0.0,45.0,119.0,355.0,893.0,1125.0,1840.0,2965.0,6229.0,15371.0,18116.0,1338.0,4.0,0.0,0.0,11.917144043171442,2.3805313408053133,0.37076256303419175,0.056833168345653974,0.9834862463795538,0.0009362908588695467,3.686144323217757e-11,4.434011287873493e-14,2.471487401597689e-14,7.853298523074764e-28,-1.1530943821989248e-19,-2.294251303825026e-28,ISIC_0029917_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,111.0,19820.0,28417.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,65.0,1110.0,4912.0,8552.0,30966.0,2753.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,67.0,81.0,1137.0,3376.0,4863.0,12650.0,22632.0,3581.0,8.0,0.0,7.82428393524284,1.880697384806974,0.4208870998904709,0.07061173235651998,0.9675157469884663,0.0008829304938191644,2.167827884186947e-12,3.644408490260188e-14,6.190596873707801e-14,2.4402337801094747e-27,-4.6469088242672893e-20,-1.6405627241224286e-27,ISIC_0031169_orig.jpg,bcc,0
0.0,7.0,10.0,6.0,14.0,11.0,29.0,54.0,452.0,3384.0,9551.0,22770.0,12112.0,0.0,0.0,0.0,9.0,44.0,45.0,66.0,272.0,1123.0,3508.0,6123.0,9835.0,16425.0,10753.0,197.0,0.0,0.0,0.0,0.0,19.0,58.0,92.0,279.0,721.0,2073.0,3398.0,5943.0,8769.0,13826.0,11685.0,1492.0,45.0,0.0,0.0,0.0,26.898443337484434,3.2811747613117475,0.2988804579945846,0.03926195970578488,0.9651389740860905,0.0010752498973698504,5.52693903686231e-10,2.8220131296329394e-12,6.153540164347565e-14,1.0829472052862729e-26,5.376896898162415e-19,2.3243938148142104e-26,ISIC_0026716_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,106.0,268.0,474.0,1529.0,5676.0,21567.0,17350.0,1403.0,0.0,0.0,0.0,3.0,61.0,180.0,402.0,817.0,2861.0,5924.0,12666.0,12278.0,10401.0,2754.0,53.0,0.0,0.0,0.0,0.0,8.0,25.0,169.0,495.0,1473.0,3423.0,6156.0,9439.0,10884.0,9434.0,5806.0,1085.0,3.0,54.63794105437941,4.613117476131174,0.2404048273224402,0.030629665283632597,0.9360255975876652,0.0009010322620220433,7.406658312780545e-12,6.545095438093018e-14,2.552048080540279e-13,3.1498800655928274e-26,6.072597010944577e-19,-9.783119861487405e-27,ISIC_0030868_orig.jpg,bcc,0
0.0,0.0,0.0,3.0,18.0,187.0,190.0,308.0,1050.0,3775.0,10151.0,16074.0,14695.0,1946.0,2.0,1.0,1.0,16.0,240.0,453.0,1197.0,3446.0,5618.0,7898.0,9629.0,11314.0,7129.0,1455.0,1.0,1.0,0.0,2.0,3.0,75.0,176.0,383.0,1544.0,3861.0,6533.0,8225.0,10824.0,10426.0,5127.0,1207.0,12.0,1.0,0.0,3.0,49.38408053134081,4.106039850560398,0.26237937924965093,0.02897787469835453,0.9605475807076825,0.0011864633587851925,6.730146543560337e-11,1.2551033004427446e-12,4.5022321463238297e-13,-1.7603634151951938e-25,8.958319435286347e-19,2.890549684533128e-25,ISIC_0027531_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,147.0,1802.0,15894.0,30481.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.0,130.0,863.0,6085.0,12892.0,23283.0,5094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,17.0,58.0,251.0,1583.0,5552.0,13839.0,20730.0,6249.0,108.0,0.0,0.0,22.032129514321294,2.8404732254047325,0.34248077326878007,0.050115755191423327,0.9274181868478248,0.0009642689585245594,4.000773148126064e-11,9.804599492432342e-14,1.5152874302626116e-13,7.5310035502473075e-28,5.739222996192546e-19,-1.8454238452702856e-26,ISIC_0030964_orig.jpg,bcc,0
0.0,0.0,0.0,1.0,12.0,86.0,59.0,81.0,381.0,2080.0,6436.0,15522.0,18852.0,4889.0,1.0,0.0,73.0,101.0,116.0,552.0,1929.0,3134.0,5195.0,8930.0,11721.0,9590.0,5676.0,1383.0,0.0,0.0,0.0,0.0,112.0,86.0,119.0,303.0,1174.0,1977.0,3704.0,6124.0,8926.0,11934.0,10460.0,3376.0,105.0,0.0,0.0,0.0,26.478538812785388,3.6484433374844336,0.26183415462380716,0.028994382624415393,0.9784352998646653,0.0011627174151154131,7.40180327572729e-10,2.8406641921649345e-12,2.1195773707265643e-12,1.6467510754262894e-24,5.678675410696381e-17,-4.9333800708668534e-24,ISIC_0031643_orig.jpg,bcc,0
0.0,6.0,63.0,44.0,43.0,48.0,39.0,87.0,120.0,315.0,1375.0,11169.0,32848.0,2243.0,0.0,0.0,0.0,80.0,76.0,39.0,70.0,122.0,375.0,963.0,3479.0,9878.0,25029.0,8238.0,51.0,0.0,0.0,0.0,3.0,63.0,80.0,57.0,76.0,171.0,562.0,1524.0,4563.0,12249.0,23373.0,5604.0,75.0,0.0,0.0,0.0,28.64362806143628,3.5650892486508927,0.27097186364173004,0.04508231054050992,0.9425077080248203,0.0009506036146691473,1.6904509078886907e-10,9.697996930954616e-13,4.4775889130601945e-14,-6.799729587311638e-27,-3.3503802590397643e-19,-6.389278733811678e-27,ISIC_0027544_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,31.0,115.0,1113.0,43195.0,3919.0,5.0,0.0,0.0,0.0,1.0,25.0,82.0,429.0,1592.0,3954.0,10609.0,16400.0,14527.0,762.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,200.0,1290.0,8177.0,20329.0,16015.0,2165.0,124.0,35.0,8.0,21.964092984640928,3.164549605645496,0.29598862511619495,0.04356390623319324,0.9363901737599294,0.0010304212088379718,3.004820239701214e-10,3.385233281749203e-14,1.427527499265557e-13,-3.771367347010626e-27,2.033757643685525e-18,9.179075679794883e-27,ISIC_0026091_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,5.0,19.0,49.0,179.0,491.0,1300.0,3626.0,29343.0,13386.0,2.0,0.0,0.0,0.0,1.0,32.0,322.0,1099.0,2474.0,4637.0,9488.0,13828.0,11089.0,5252.0,178.0,0.0,0.0,0.0,0.0,0.0,24.0,376.0,1335.0,2039.0,3205.0,8975.0,17078.0,12321.0,2958.0,89.0,0.0,0.0,0.0,0.0,23.67835201328352,3.5211498547114988,0.26878560588324124,0.03531307587085545,0.9682663218158675,0.0010454262992237193,2.733449651332498e-10,1.2490680095644096e-12,7.913035304168629e-13,-1.544025066295147e-25,2.158567390959712e-18,7.713965365271193e-25,ISIC_0031407_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,844.0,26881.0,20649.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,44.0,360.0,1761.0,3612.0,7507.0,25052.0,10043.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,66.0,174.0,464.0,1426.0,4869.0,12411.0,24765.0,4170.0,13.0,3.0,1.0,7.093690327936903,1.77546699875467,0.4452700150223545,0.06915724726997075,0.9770331324263115,0.0009846144924636519,3.845300091361701e-11,1.2017136634484508e-13,7.632212995985066e-15,2.1889888479498093e-28,4.7238597487529145e-20,7.422433429541862e-29,ISIC_0031400_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,3748.0,43390.0,1244.0,0.0,0.0,2.0,1.0,4.0,7.0,22.0,60.0,188.0,622.0,3069.0,18947.0,23676.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,19.0,94.0,431.0,2246.0,7498.0,16119.0,18258.0,3591.0,134.0,5.0,0.0,12.424761311747615,2.4771066832710673,0.3522767128109919,0.05591310636897342,0.9361337844064718,0.0009697775633589871,2.3847389783929693e-11,3.8878724334696356e-14,3.472581630163027e-14,-1.0461485484544932e-27,8.848528965488988e-20,7.304994402232759e-28,ISIC_0024572_orig.jpg,bcc,0
0.0,2.0,2.0,2.0,39.0,57.0,47.0,37.0,74.0,266.0,900.0,3146.0,13581.0,24459.0,5788.0,0.0,37.0,107.0,40.0,47.0,166.0,429.0,747.0,1191.0,2235.0,5341.0,12879.0,18515.0,6492.0,174.0,0.0,0.0,0.0,4.0,58.0,109.0,160.0,344.0,727.0,1166.0,2389.0,6528.0,12748.0,15642.0,7700.0,821.0,4.0,0.0,31.150373599003736,3.9166666666666665,0.24768862227242608,0.03486749832569607,0.9657135252881853,0.0009174599604294821,2.5495701896312494e-10,1.582739386588974e-14,6.884407759783154e-16,1.7189819791856484e-30,1.9333099257496302e-21,1.486396193728699e-30,ISIC_0030511_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,271.0,9490.0,37381.0,1221.0,0.0,0.0,0.0,1.0,2.0,8.0,21.0,37.0,169.0,441.0,2268.0,15936.0,26322.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,63.0,236.0,654.0,2960.0,10829.0,25883.0,7737.0,6.0,12.36928185969282,2.564964715649647,0.33133809870447356,0.055356341257874996,0.9377701045810062,0.0008126588605363375,7.161791794321436e-11,4.0585438745460105e-15,2.1758036052097416e-14,-1.9809647685549676e-28,7.209061255241535e-20,-5.062500490438622e-29,ISIC_0034161_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,450.0,972.0,7369.0,37120.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,343.0,490.0,1010.0,2616.0,7536.0,25836.0,10523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,399.0,508.0,933.0,2425.0,6515.0,18011.0,19377.0,100.0,0.0,0.0,0.0,7.380946450809465,1.5735159817351598,0.5067959054895252,0.07832804594954716,0.9813800773934596,0.0009954271332374082,5.021811586676023e-11,8.266403427414858e-14,1.002018974750672e-13,-3.9188307722014584e-27,-6.613569197524435e-19,-8.234591732886685e-27,ISIC_0028989_orig.jpg,bcc,0
5.0,58.0,109.0,112.0,203.0,892.0,1744.0,2217.0,3805.0,7581.0,10950.0,11390.0,7507.0,1826.0,1.0,0.0,124.0,254.0,745.0,1561.0,2399.0,4067.0,6843.0,8932.0,9387.0,7327.0,4679.0,1776.0,306.0,0.0,0.0,0.0,88.0,247.0,459.0,924.0,1952.0,3306.0,5942.0,8599.0,9509.0,8403.0,5904.0,2567.0,489.0,11.0,0.0,0.0,115.33870900788708,7.087733499377334,0.1574459778076838,0.018601398420511315,0.9441472042972427,0.0012384077181996347,9.29849487384237e-10,9.535402696909998e-12,2.2603015929058667e-13,2.9415443110910213e-25,3.519846376739979e-18,1.5357758156524672e-25,ISIC_0028937_orig.jpg,bcc,0
0.0,0.0,0.0,40.0,163.0,489.0,2445.0,3410.0,2942.0,3579.0,3891.0,12244.0,18964.0,233.0,0.0,0.0,0.0,29.0,102.0,643.0,2968.0,3726.0,3716.0,4712.0,8008.0,18224.0,5987.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,1468.0,3412.0,3860.0,3405.0,5022.0,10059.0,16114.0,4804.0,121.0,0.0,0.0,0.0,7.94439601494396,1.8606268161062682,0.4427176828460261,0.05119571430269152,0.9955271658137166,0.0012214333769339316,5.544114211253086e-10,3.464279145742137e-13,3.819252198586994e-12,-4.361618992460511e-24,-7.359810026017594e-17,-5.252249526429688e-25,ISIC_0033054_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,23.0,48.0,97.0,177.0,604.0,8346.0,20104.0,18848.0,153.0,0.0,0.0,3.0,8.0,8.0,35.0,88.0,187.0,674.0,3074.0,3558.0,6055.0,15693.0,14699.0,4310.0,8.0,0.0,0.0,0.0,4.0,18.0,35.0,43.0,67.0,136.0,777.0,2911.0,4646.0,6725.0,13867.0,13499.0,5530.0,142.0,0.0,38.08144458281445,3.3146118721461186,0.3142556172548204,0.03953447726979422,0.9497049043320975,0.0009791792765636701,8.999209305501532e-11,4.758813068036544e-13,2.525670740293929e-13,4.5146478604796734e-26,-1.6847619433470768e-18,-7.50256966799539e-26,ISIC_0026940_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,33.0,411.0,2221.0,8908.0,17299.0,15674.0,3839.0,0.0,0.0,0.0,0.0,0.0,11.0,92.0,346.0,1917.0,5729.0,10939.0,13164.0,10695.0,4819.0,688.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,56.0,128.0,450.0,2097.0,5209.0,8828.0,12526.0,11756.0,6312.0,989.0,0.0,19.595101701951023,3.109132420091324,0.29565208061649517,0.03372954620163685,0.9747285442768833,0.0009409149120459257,1.6911718605028144e-10,1.2875118657921234e-12,7.840365206671099e-13,-3.512154457896638e-25,2.6995968977198794e-18,7.051055977115593e-25,ISIC_0031007_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,39.0,670.0,12370.0,34334.0,954.0,0.0,0.0,0.0,0.0,5.0,26.0,28.0,209.0,1832.0,8234.0,19310.0,17379.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,54.0,403.0,2230.0,7832.0,13159.0,14252.0,9043.0,1383.0,4.0,0.0,0.0,0.0,0.0,25.16054379410544,3.5761104192611044,0.27157191531074576,0.04191175378606798,0.9186662730620921,0.0010969439273173318,1.0061905280018182e-11,4.3745339740090876e-13,6.903127054784554e-13,3.4031806586269125e-25,1.6575412181609604e-18,-1.6759016591161373e-25,ISIC_0031539_orig.jpg,bcc,0
0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,16.0,773.0,4594.0,17563.0,20135.0,5299.0,0.0,0.0,0.0,6.0,3.0,3.0,13.0,31.0,178.0,1010.0,4526.0,7732.0,15931.0,13174.0,5793.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,35.0,156.0,305.0,1002.0,3731.0,7499.0,12322.0,13927.0,8737.0,674.0,0.0,16.321025321710252,2.471627231216272,0.3716451025427212,0.04360281081976717,0.9727413898128978,0.0008509746688695347,4.990041530947777e-10,9.845240586066091e-14,6.0883031237091e-14,1.744905831312479e-27,-1.19811582101183e-18,-4.378792529369778e-27,ISIC_0029856_orig.jpg,bcc,0
0.0,0.0,13.0,31.0,54.0,70.0,89.0,134.0,222.0,377.0,752.0,1508.0,4553.0,28699.0,11898.0,0.0,8.0,39.0,78.0,143.0,243.0,536.0,557.0,769.0,1381.0,3579.0,15113.0,24554.0,1395.0,5.0,0.0,0.0,0.0,18.0,67.0,122.0,232.0,326.0,503.0,678.0,820.0,1489.0,3468.0,10883.0,22145.0,7533.0,115.0,1.0,19.791282689912823,2.988542963885429,0.3074473190305495,0.05095591335984015,0.9752023023488338,0.0008882536814857887,4.110121699823245e-11,6.465363422484183e-13,1.8852757801779186e-14,1.777867510948595e-27,-2.602644685110869e-20,-1.08234836141772e-27,ISIC_0027976_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,240.0,4836.0,16178.0,25879.0,1169.0,0.0,0.0,13.0,10.0,13.0,122.0,548.0,1253.0,1824.0,1966.0,3603.0,8645.0,16346.0,13289.0,768.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0,36.0,270.0,769.0,1053.0,2055.0,5013.0,11151.0,19176.0,8800.0,50.0,13.008426733084267,2.547156496471565,0.33617423264833757,0.043185545381580905,0.9832045071559342,0.000891167468562907,1.0536879491844021e-10,1.3600107485803565e-13,1.2258046406087952e-13,7.255627747132986e-28,-1.2324500214948861e-18,-1.581052283547883e-26,ISIC_0032777_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,2684.0,44482.0,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,1668.0,4585.0,21796.0,16686.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,698.0,2365.0,5754.0,19838.0,13829.0,5746.0,157.0,0.0,0.0,5.159090909090909,1.536799501867995,0.48215304690042743,0.06994345045251149,0.9786886269717425,0.0009071421016252029,8.042217013175271e-11,1.8741506566132703e-13,1.0832326565206779e-13,1.4488579488423238e-26,7.385870118811688e-19,5.319436874737796e-27,ISIC_0031651_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,6.0,18.0,45.0,118.0,260.0,579.0,2223.0,13551.0,27318.0,4282.0,0.0,0.0,45.0,27.0,32.0,36.0,92.0,202.0,345.0,520.0,912.0,4277.0,21573.0,20037.0,302.0,0.0,0.0,0.0,4.0,28.0,38.0,54.0,85.0,133.0,235.0,369.0,642.0,1577.0,6005.0,17240.0,19979.0,2005.0,6.0,0.0,41.01963470319635,3.0780406807804064,0.369352368600749,0.056871235213036955,0.9107314731387816,0.0009094509919808568,1.1662680328264158e-10,4.6218557206471675e-14,2.9070041475191316e-15,-2.66826735811338e-29,-2.266886084168884e-20,-2.057781718901878e-29,ISIC_0028542_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,12908.0,35279.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,950.0,5645.0,22231.0,18597.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,87.0,518.0,1832.0,5527.0,15966.0,17529.0,6736.0,191.0,10.0,0.0,0.0,11.776753839767538,2.4254877542548776,0.35607871581736333,0.05691495934705731,0.9338705377994286,0.000994581355535081,2.0072516647971584e-11,4.8069241676493e-14,4.955227984360405e-14,1.4246009484823442e-28,2.0683893587613735e-19,2.4142057907008547e-27,ISIC_0026324_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,1.0,2.0,36.0,139.0,400.0,838.0,5706.0,18166.0,19436.0,3676.0,0.0,0.0,0.0,0.0,3.0,28.0,258.0,559.0,1724.0,5587.0,10599.0,9859.0,11965.0,7754.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,304.0,1005.0,3759.0,7509.0,9375.0,8816.0,10133.0,7359.0,44.0,0.0,0.0,24.312100456621007,3.0077833125778333,0.33870663589724137,0.0388853645528304,0.9720828540279383,0.0010312473499262268,5.5848364325768184e-11,2.106374874021987e-12,2.2155537334496785e-12,8.91827703553413e-25,-1.1375933454744277e-17,-4.702382188358077e-24,ISIC_0027425_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,250.0,479.0,834.0,7452.0,39042.0,314.0,0.0,0.0,0.0,7.0,194.0,662.0,590.0,845.0,2013.0,5190.0,16077.0,19412.0,3409.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,489.0,836.0,1360.0,1697.0,3411.0,10025.0,17034.0,11642.0,1842.0,0.0,0.0,0.0,0.0,12.659360730593606,2.531423827314238,0.3458169053941387,0.04954718953090711,0.9790543635155899,0.0009841595052666032,6.659749174045497e-10,2.4081062054069983e-13,2.2553266193869886e-13,5.0552801687796314e-26,7.537742276801314e-19,-1.4384887106972694e-26,ISIC_0028084_orig.jpg,bcc,0
291.0,473.0,157.0,532.0,227.0,236.0,259.0,351.0,381.0,527.0,1242.0,5547.0,9815.0,13364.0,14181.0,817.0,740.0,414.0,431.0,262.0,291.0,338.0,445.0,723.0,1692.0,6028.0,9549.0,14497.0,12345.0,645.0,0.0,0.0,674.0,222.0,606.0,348.0,366.0,401.0,576.0,919.0,2606.0,5121.0,8747.0,12144.0,11406.0,4081.0,182.0,1.0,18.880552096305525,2.8690950601909515,0.32270794298056527,0.03612932880047161,0.9932266534912441,0.0008301431191179607,6.574985255826071e-10,2.9732209645735858e-12,3.342130766157644e-15,1.8379827905630768e-29,-7.799572776188829e-20,3.3264947083101983e-28,ISIC_0029755_orig.jpg,bcc,0
0.0,0.0,0.0,0.0,1.0,29.0,132.0,489.0,2652.0,9206.0,17416.0,16926.0,1549.0,0.0,0.0,0.0,0.0,0.0,31.0,239.0,1070.0,2437.0,4211.0,8561.0,14416.0,13639.0,3721.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,279.0,957.0,2096.0,3901.0,7142.0,11718.0,14768.0,6857.0,614.0,3.0,0.0,0.0,0.0,62.42779161477791,5.521855541718556,0.1832893004649113,0.02680958725270015,0.9234670900846067,0.0011545172249307623,3.32564733605691e-10,7.096294295197899e-13,2.826579442928791e-13,-1.1302016841308123e-25,4.909611340498787e-18,5.702696760627102e-26,ISIC_0032200_orig.jpg,bkl,0
10.0,5.0,5.0,7.0,44.0,688.0,2143.0,5210.0,6288.0,9549.0,14075.0,10054.0,322.0,0.0,0.0,0.0,14.0,8.0,155.0,1345.0,4519.0,7422.0,8693.0,10323.0,9922.0,5628.0,366.0,4.0,0.0,1.0,0.0,0.0,13.0,26.0,235.0,1598.0,4488.0,8143.0,9252.0,9254.0,8602.0,5544.0,1203.0,38.0,2.0,0.0,2.0,0.0,48.23914487339146,4.781652137816521,0.20321180244394152,0.023945420985369708,0.9628324321114935,0.0013799761901352081,1.91892228958876e-10,3.3748614408523688e-12,2.4728497072226235e-13,-1.4135149712386872e-25,-2.977109772482593e-18,-1.7621725469478487e-25,ISIC_0025703_orig.jpg,bkl,0
0.0,0.0,1.0,2.0,4.0,5.0,158.0,1688.0,5670.0,12430.0,15385.0,12674.0,383.0,0.0,0.0,0.0,0.0,0.0,51.0,261.0,1574.0,3385.0,5444.0,7264.0,10236.0,11807.0,7992.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,189.0,1176.0,2605.0,3874.0,4356.0,7429.0,11006.0,11904.0,5565.0,276.0,0.0,0.0,0.0,25.078953922789538,3.5312162723121623,0.27527382163278863,0.030826711466807166,0.9782547695125747,0.0011751112054164026,1.255806819934895e-09,8.879381141102003e-13,1.000588563464067e-12,8.087237328197479e-25,-3.5270854896119614e-17,-4.852553810377439e-25,ISIC_0027527_orig.jpg,bkl,0
13.0,19.0,6.0,12.0,22.0,118.0,697.0,4151.0,9263.0,14680.0,14088.0,5331.0,0.0,0.0,0.0,0.0,19.0,24.0,128.0,541.0,2079.0,6615.0,9382.0,12398.0,9490.0,7457.0,267.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,41.0,181.0,334.0,784.0,2702.0,8117.0,13325.0,13576.0,8886.0,431.0,0.0,0.0,0.0,0.0,17.454773765047737,2.597571606475716,0.3547151313360856,0.03716956902405616,0.9811880056401168,0.0012216374659466608,1.502302227470771e-09,1.1992928314627727e-12,3.104288476800606e-12,4.257872105267267e-25,1.2012753354279374e-16,-5.9745560439563295e-24,ISIC_0025693_orig.jpg,bkl,0
1234.0,2319.0,626.0,399.0,323.0,269.0,247.0,291.0,421.0,670.0,1752.0,10154.0,28316.0,1325.0,20.0,34.0,2868.0,956.0,682.0,463.0,386.0,417.0,591.0,1041.0,5792.0,14582.0,19985.0,578.0,12.0,15.0,13.0,19.0,892.0,2490.0,633.0,561.0,441.0,474.0,519.0,1238.0,3953.0,3950.0,4914.0,10386.0,12658.0,5089.0,139.0,63.0,22.827272727272724,2.8770029057700293,0.3361355601269453,0.04544518082129875,0.9949736822410743,0.0012057239909667053,8.655993794888075e-11,3.1259245143598184e-13,2.9139339664253712e-12,1.2325437712068629e-24,-2.7097692431559252e-17,2.493005240713137e-24,ISIC_0029600_orig.jpg,bkl,0
0.0,0.0,0.0,24.0,69.0,184.0,665.0,2121.0,5245.0,8027.0,12444.0,14745.0,4866.0,10.0,0.0,0.0,3.0,138.0,463.0,1560.0,3169.0,3977.0,3831.0,4191.0,5634.0,9757.0,11069.0,4426.0,182.0,0.0,0.0,0.0,2.0,394.0,1047.0,2794.0,3451.0,3085.0,2825.0,2853.0,3659.0,5241.0,8389.0,8365.0,4649.0,1364.0,279.0,3.0,28.59580738895807,3.689663760896637,0.27870694981956334,0.028767104568779674,0.9874887793302224,0.001227513232551359,8.265700839461727e-11,5.396190462766498e-13,1.308408328055436e-12,-5.887873583301523e-25,-1.080820185672979e-17,-9.284533815189029e-25,ISIC_0033952_orig.jpg,bkl,0
0.0,105.0,438.0,555.0,301.0,364.0,665.0,1282.0,2809.0,7166.0,12874.0,15704.0,6131.0,6.0,0.0,0.0,38.0,758.0,555.0,510.0,905.0,2239.0,7441.0,15320.0,16375.0,4048.0,195.0,16.0,0.0,0.0,0.0,0.0,0.0,413.0,646.0,478.0,675.0,1107.0,2805.0,6224.0,10502.0,13755.0,9203.0,2320.0,251.0,21.0,0.0,0.0,42.57264425072645,4.210170195101702,0.26079248337258343,0.032666645208003345,0.9667601653736277,0.0011092767009190671,8.670290436453087e-10,2.7225810669289396e-12,1.1295909756703354e-13,4.3219724050874274e-27,-1.729859741805507e-18,6.249368189986466e-26,ISIC_0028052_orig.jpg,bkl,0
0.0,0.0,0.0,0.0,0.0,0.0,26.0,166.0,3303.0,25336.0,19547.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,308.0,7553.0,20666.0,19159.0,704.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1651.0,10403.0,20615.0,14162.0,1460.0,19.0,1.0,0.0,0.0,0.0,8.77945205479452,1.9738065587380655,0.4252235967085615,0.06002453340198974,0.9577356700313336,0.0012363084983231377,4.2088994278734997e-10,1.353328479640515e-12,1.3671097293352223e-12,-1.6635006886204977e-24,-2.6497527582337133e-17,-8.310672265140536e-25,ISIC_0028180_orig.jpg,bkl,0
